"Observations","count","prop","win_start","win_end","win_days","region","regname"
"6",24,0.072289156626506,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"7",21,0.0632530120481928,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"8",19,0.0572289156626506,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"9",6,0.0180722891566265,"2003-01-01","2016-01-01",4748,5,"Rest of South Island"
"1",62,0.19620253164557,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"10",7,0.0221518987341772,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"11",6,0.0189873417721519,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"12",7,0.0221518987341772,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"13",3,0.00949367088607595,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"14",3,0.00949367088607595,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"15",1,0.00316455696202532,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"18",1,0.00316455696202532,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"2",51,0.161392405063291,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"21",1,0.00316455696202532,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"26",1,0.00316455696202532,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"3",36,0.113924050632911,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"4",35,0.110759493670886,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"5",31,0.0981012658227848,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"6",25,0.0791139240506329,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"7",22,0.069620253164557,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"8",17,0.0537974683544304,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"9",7,0.0221518987341772,"2004-01-01","2016-01-01",4383,5,"Rest of South Island"
"1",58,0.190789473684211,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"10",8,0.0263157894736842,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"11",6,0.0197368421052632,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"12",3,0.00986842105263158,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"13",2,0.00657894736842105,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"14",5,0.0164473684210526,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"2",50,0.164473684210526,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"21",1,0.00328947368421053,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"23",1,0.00328947368421053,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"3",37,0.121710526315789,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"4",38,0.125,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"5",32,0.105263157894737,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"6",21,0.0690789473684211,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"7",17,0.0559210526315789,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"8",17,0.0559210526315789,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"9",8,0.0263157894736842,"2005-01-01","2016-01-01",4017,5,"Rest of South Island"
"1",57,0.192567567567568,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"10",6,0.0202702702702703,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"11",4,0.0135135135135135,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"12",4,0.0135135135135135,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"13",4,0.0135135135135135,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"14",2,0.00675675675675676,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"2",49,0.165540540540541,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"21",2,0.00675675675675676,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"3",34,0.114864864864865,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"4",39,0.131756756756757,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"5",34,0.114864864864865,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"6",18,0.0608108108108108,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"7",18,0.0608108108108108,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"8",16,0.0540540540540541,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"9",9,0.0304054054054054,"2006-01-01","2016-01-01",3652,5,"Rest of South Island"
"1",50,0.176056338028169,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"10",4,0.0140845070422535,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"11",3,0.0105633802816901,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"12",4,0.0140845070422535,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"13",4,0.0140845070422535,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"14",2,0.00704225352112676,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"19",1,0.00352112676056338,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"2",48,0.169014084507042,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"21",1,0.00352112676056338,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"3",36,0.126760563380282,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"4",40,0.140845070422535,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"5",30,0.105633802816901,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"6",17,0.0598591549295775,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"7",21,0.073943661971831,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"8",14,0.0492957746478873,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"9",9,0.0316901408450704,"2007-01-01","2016-01-01",3287,5,"Rest of South Island"
"1",53,0.195571955719557,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"10",4,0.014760147601476,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"11",4,0.014760147601476,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"12",3,0.011070110701107,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"13",3,0.011070110701107,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"14",1,0.003690036900369,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"15",1,0.003690036900369,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"19",1,0.003690036900369,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"2",42,0.154981549815498,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"3",36,0.132841328413284,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"4",39,0.143911439114391,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"5",30,0.11070110701107,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"6",23,0.0848708487084871,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"7",15,0.0553505535055351,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"8",9,0.033210332103321,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"9",7,0.025830258302583,"2008-01-01","2016-01-01",2922,5,"Rest of South Island"
"1",57,0.22007722007722,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"10",4,0.0154440154440154,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"11",4,0.0154440154440154,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"12",2,0.00772200772200772,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"13",1,0.00386100386100386,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"17",1,0.00386100386100386,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"2",35,0.135135135135135,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"3",48,0.185328185328185,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"4",37,0.142857142857143,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"5",25,0.0965250965250965,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"6",19,0.0733590733590734,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"7",14,0.0540540540540541,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"8",9,0.0347490347490347,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"9",3,0.0115830115830116,"2009-01-01","2016-01-01",2556,5,"Rest of South Island"
"1",57,0.231707317073171,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"10",3,0.0121951219512195,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"12",1,0.0040650406504065,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"15",1,0.0040650406504065,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"2",45,0.182926829268293,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"3",43,0.17479674796748,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"4",35,0.142276422764228,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"5",25,0.101626016260163,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"6",13,0.0528455284552846,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"7",13,0.0528455284552846,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"8",6,0.024390243902439,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"9",4,0.016260162601626,"2010-01-01","2016-01-01",2191,5,"Rest of South Island"
"1",55,0.245535714285714,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"11",1,0.00446428571428571,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"14",1,0.00446428571428571,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"2",42,0.1875,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"3",48,0.214285714285714,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"4",33,0.147321428571429,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"5",20,0.0892857142857143,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"6",11,0.0491071428571429,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"7",9,0.0401785714285714,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"8",3,0.0133928571428571,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"9",1,0.00446428571428571,"2011-01-01","2016-01-01",1826,5,"Rest of South Island"
"1",62,0.300970873786408,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"13",1,0.00485436893203883,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"2",50,0.242718446601942,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"3",39,0.189320388349515,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"4",27,0.131067961165049,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"5",15,0.0728155339805825,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"6",10,0.0485436893203883,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"7",1,0.00485436893203883,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"8",1,0.00485436893203883,"2012-01-01","2016-01-01",1461,5,"Rest of South Island"
"1",74,0.411111111111111,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"11",1,0.00555555555555556,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"2",39,0.216666666666667,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"3",32,0.177777777777778,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"4",21,0.116666666666667,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"5",7,0.0388888888888889,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"6",5,0.0277777777777778,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"7",1,0.00555555555555556,"2013-01-01","2016-01-01",1095,5,"Rest of South Island"
"1",72,0.525547445255474,"2014-01-01","2016-01-01",730,5,"Rest of South Island"
"2",34,0.248175182481752,"2014-01-01","2016-01-01",730,5,"Rest of South Island"
"3",15,0.109489051094891,"2014-01-01","2016-01-01",730,5,"Rest of South Island"
"4",11,0.0802919708029197,"2014-01-01","2016-01-01",730,5,"Rest of South Island"
"5",4,0.0291970802919708,"2014-01-01","2016-01-01",730,5,"Rest of South Island"
"7",1,0.0072992700729927,"2014-01-01","2016-01-01",730,5,"Rest of South Island"
"1",60,0.681818181818182,"2015-01-01","2016-01-01",365,5,"Rest of South Island"
"2",19,0.215909090909091,"2015-01-01","2016-01-01",365,5,"Rest of South Island"
"3",7,0.0795454545454545,"2015-01-01","2016-01-01",365,5,"Rest of South Island"
"4",2,0.0227272727272727,"2015-01-01","2016-01-01",365,5,"Rest of South Island"
"1",83,0.216710182767624,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"10",8,0.02088772845953,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"11",7,0.0182767624020888,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"12",12,0.031331592689295,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"13",5,0.0130548302872063,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"14",5,0.0130548302872063,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"15",5,0.0130548302872063,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"16",1,0.00261096605744125,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"17",2,0.00522193211488251,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"18",1,0.00261096605744125,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"19",1,0.00261096605744125,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"2",54,0.140992167101828,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"21",1,0.00261096605744125,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"23",1,0.00261096605744125,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"24",2,0.00522193211488251,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"3",53,0.138381201044386,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"30",1,0.00261096605744125,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"4",35,0.0913838120104439,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"5",35,0.0913838120104439,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"6",21,0.0548302872062663,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"7",20,0.0522193211488251,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"8",18,0.0469973890339426,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"9",12,0.031331592689295,"2001-01-01","2017-01-01",5844,5,"Rest of South Island"
"1",82,0.219839142091153,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"10",6,0.0160857908847185,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"11",7,0.0187667560321716,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"12",9,0.0241286863270777,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"13",9,0.0241286863270777,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"14",4,0.0107238605898123,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"15",3,0.00804289544235925,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"17",2,0.00536193029490617,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"18",2,0.00536193029490617,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"2",56,0.150134048257373,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"21",2,0.00536193029490617,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"22",1,0.00268096514745308,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"24",1,0.00268096514745308,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"3",45,0.120643431635389,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"30",1,0.00268096514745308,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"4",34,0.0911528150134048,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"5",35,0.0938337801608579,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"6",21,0.0563002680965147,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"7",21,0.0563002680965147,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"8",22,0.0589812332439678,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"9",10,0.0268096514745308,"2002-01-01","2017-01-01",5479,5,"Rest of South Island"
"1",77,0.218130311614731,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"10",7,0.0198300283286119,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"11",9,0.0254957507082153,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"12",8,0.0226628895184136,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"13",3,0.0084985835694051,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"14",2,0.0056657223796034,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"15",2,0.0056657223796034,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"16",2,0.0056657223796034,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"17",2,0.0056657223796034,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"19",2,0.0056657223796034,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"2",52,0.147308781869688,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"21",1,0.0028328611898017,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"24",1,0.0028328611898017,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"3",42,0.118980169971671,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"30",1,0.0028328611898017,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"4",31,0.0878186968838527,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"5",34,0.0963172804532578,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"6",25,0.0708215297450425,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"7",21,0.0594900849858357,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"8",18,0.0509915014164306,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"9",13,0.0368271954674221,"2003-01-01","2017-01-01",5114,5,"Rest of South Island"
"1",70,0.207715133531157,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"10",5,0.0148367952522255,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"11",7,0.0207715133531157,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"12",8,0.0237388724035608,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"13",4,0.0118694362017804,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"14",2,0.00593471810089021,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"15",2,0.00593471810089021,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"16",3,0.00890207715133531,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"17",1,0.0029673590504451,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"2",48,0.142433234421365,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"20",1,0.0029673590504451,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"24",1,0.0029673590504451,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"28",1,0.0029673590504451,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"3",45,0.13353115727003,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"4",29,0.086053412462908,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"5",32,0.0949554896142433,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"6",25,0.0741839762611276,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
"7",22,0.0652818991097923,"2004-01-01","2017-01-01",4749,5,"Rest of South Island"
