"Observations","count","prop","win_start","win_end","win_days","region"
"12",2,1.69779286926995e-05,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"2",29229,0.248123938879457,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"3",16713,0.141876061120543,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"4",8981,0.0762393887945671,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"5",4499,0.0381918505942275,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"6",1940,0.0164685908319185,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"7",796,0.0067572156196944,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"8",297,0.00252122241086587,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"9",110,0.000933786078098472,"2004-01-01","2009-01-01",1827,"Rest of North Island"
"1",52774,0.508165466240419,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"10",3,2.88872626429919e-05,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"2",26683,0.256932943034318,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"3",13939,0.134219851326888,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"4",6559,0.0631571852251281,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"5",2608,0.0251126603243077,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"6",868,0.00835804799137234,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"7",303,0.00291761352694219,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"8",82,0.000789585178908447,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"9",33,0.000317759889072911,"2005-01-01","2009-01-01",1461,"Rest of North Island"
"1",49612,0.565946476238279,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"2",23189,0.264527389290685,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"3",9977,0.113812142091214,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"4",3581,0.0408500832743948,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"5",976,0.0111336725148867,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"6",268,0.00305719696105496,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"7",50,0.000570372567361,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"8",8,9.125961077776e-05,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"9",1,1.140745134722e-05,"2006-01-01","2009-01-01",1096,"Rest of North Island"
"1",45577,0.657714731009005,"2007-01-01","2009-01-01",731,"Rest of North Island"
"2",17376,0.250750404063727,"2007-01-01","2009-01-01",731,"Rest of North Island"
"3",5061,0.0730345185869314,"2007-01-01","2009-01-01",731,"Rest of North Island"
"4",1081,0.0155997460170861,"2007-01-01","2009-01-01",731,"Rest of North Island"
"5",179,0.0025831216809051,"2007-01-01","2009-01-01",731,"Rest of North Island"
"6",22,0.000317478642345879,"2007-01-01","2009-01-01",731,"Rest of North Island"
"1",36007,0.835390469119762,"2008-01-01","2009-01-01",366,"Rest of North Island"
"2",6498,0.150758665491161,"2008-01-01","2009-01-01",366,"Rest of North Island"
"3",578,0.0134100505776994,"2008-01-01","2009-01-01",366,"Rest of North Island"
"4",19,0.000440814811377662,"2008-01-01","2009-01-01",366,"Rest of North Island"
"1",70536,0.328592524957957,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"10",3810,0.0177489157322476,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"11",2880,0.0134165032306753,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"12",2206,0.010276668794052,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"13",1656,0.00771448935763832,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"14",1269,0.00591164673601632,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"15",970,0.00451875282422051,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"16",700,0.0032609556463447,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"17",506,0.0023572050815006,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"18",341,0.00158855125057649,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"19",245,0.00114133447622065,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"2",38822,0.180852600146277,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"20",173,0.000805921895453762,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"21",118,0.000549703951812393,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"22",81,0.000377339153362744,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"23",53,0.000246900927508956,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"24",31,0.000144413750052408,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"25",18,8.38531451917209e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"26",15,6.98776209931008e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"27",9,4.19265725958604e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"28",4,1.86340322648269e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"29",4,1.86340322648269e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"3",26910,0.125360452061623,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"30",3,1.39755241986202e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"31",3,1.39755241986202e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"32",1,4.65850806620672e-06,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"33",3,1.39755241986202e-05,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"37",1,4.65850806620672e-06,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"39",1,4.65850806620672e-06,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"4",18753,0.0873610017655746,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"5",14305,0.0666399578870871,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"6",10658,0.0496503789696312,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"7",8287,0.0386050563446551,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"8",6433,0.0299681823899078,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"9",4856,0.0226217151694998,"1993-01-01","2010-01-01",6209,"Rest of North Island"
"1",69808,0.331714549100482,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"10",3594,0.0170780152628228,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"11",2676,0.0127158510971936,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"12",2084,0.00990277790977258,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"13",1529,0.00726552179656539,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"14",1102,0.00523649772388166,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"15",841,0.00399627457875179,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"16",564,0.00268002242855649,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"17",383,0.00181994430875379,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"18",273,0.00129724489892894,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"19",173,0.000822063617269989,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"2",38419,0.182559896600553,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"20",127,0.00060348022770687,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"21",84,0.00039915227659352,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"22",46,0.000218583389563118,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"23",35,0.000166313448580634,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"24",15,7.12771922488429e-05,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"25",9,4.27663153493058e-05,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"26",10,4.75181281658953e-05,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"27",6,2.85108768995372e-05,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"28",5,2.37590640829476e-05,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"29",2,9.50362563317906e-06,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"3",26629,0.126536023492963,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"30",2,9.50362563317906e-06,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"31",1,4.75181281658953e-06,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"32",2,9.50362563317906e-06,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"33",1,4.75181281658953e-06,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"35",1,4.75181281658953e-06,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"4",18512,0.0879655588607054,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"5",14106,0.0670290715908119,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"6",10516,0.0499700635792555,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"7",8012,0.0380715242865153,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"8",6188,0.029404217709056,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"9",4691,0.0222907539226215,"1994-01-01","2010-01-01",5844,"Rest of North Island"
"1",68935,0.33529348820016,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"10",3345,0.0162697717854433,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"11",2517,0.012242456078912,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"12",1852,0.0090079573532559,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"13",1338,0.00650790871417732,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"14",922,0.00448452304519543,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"15",657,0.00319558746279111,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"16",428,0.00208175256327944,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"17",302,0.00146890017315512,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"18",186,0.000904686861612094,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"19",111,0.000539893772252378,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"2",37998,0.184818770793206,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"20",88,0.000428023891515399,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"21",43,0.00020914803789957,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"22",38,0.000184828498608922,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"23",21,0.00010214206502072,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"24",4,1.94556314325181e-05,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"25",9,4.37751707231658e-05,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"26",7,3.40473550069067e-05,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"27",3,1.45917235743886e-05,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"28",3,1.45917235743886e-05,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"29",2,9.72781571625907e-06,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"3",26287,0.127857545866651,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"30",1,4.86390785812954e-06,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"31",1,4.86390785812954e-06,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"32",1,4.86390785812954e-06,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"4",18360,0.0893013482752583,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"5",13809,0.0671657036129108,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"6",10220,0.0497091383100839,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"7",7773,0.0378071557812409,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"8",5976,0.0290667133601821,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"9",4359,0.0212017743535866,"1995-01-01","2010-01-01",5479,"Rest of North Island"
"1",67892,0.339066682648128,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"10",3017,0.0150675216748572,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"11",2233,0.0111520636062168,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"12",1596,0.00797075392544648,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"13",1084,0.00541372008470175,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"14",741,0.00370070717967158,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"15",523,0.00261197011466699,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"16",303,0.00151324463622198,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"17",188,0.000938910863398458,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"18",131,0.000654241080346798,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"19",61,0.000304646609932478,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"2",37718,0.188371489072676,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"20",49,0.000244716129290024,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"21",40,0.000199768268808183,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"22",16,7.9907307523273e-05,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"23",10,4.99420672020456e-05,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"24",7,3.49594470414319e-05,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"25",8,3.99536537616365e-05,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"26",3,1.49826201606137e-05,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"27",3,1.49826201606137e-05,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"28",1,4.99420672020456e-06,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"3",25954,0.129619641216189,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"31",1,4.99420672020456e-06,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"4",17979,0.0897908426225578,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"5",13606,0.0679511766351033,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"6",9955,0.0497173278996364,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"7",7374,0.0368272803547884,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"8",5633,0.0281323664549123,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"9",4106,0.0205062127931599,"1996-01-01","2010-01-01",5114,"Rest of North Island"
"1",66815,0.343953339922576,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"10",2631,0.0135439831974302,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"11",1925,0.00990960382176097,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"12",1243,0.00639877275347994,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"13",875,0.00450436537352772,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"14",539,0.00277468907009307,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"15",348,0.00179145045712874,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"16",202,0.00103986492051726,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"17",123,0.000633185075364467,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"18",76,0.000391236306729264,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"19",38,0.000195618153364632,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"2",37296,0.191994069681245,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"20",30,0.000154435384235236,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"21",17,8.75133843999671e-05,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"22",9,4.63306152705708e-05,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"23",7,3.60349229882217e-05,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"24",6,3.08870768470472e-05,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"25",3,1.54435384235236e-05,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"26",1,5.14784614117453e-06,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"3",25641,0.131995922905856,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"30",1,5.14784614117453e-06,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"4",17874,0.0920126019273536,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"5",13081,0.0673389753727041,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"6",9544,0.0491310435713697,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"7",7024,0.0361584712956099,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"8",5129,0.0264033028580842,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"9",3778,0.0194485627213574,"1997-01-01","2010-01-01",4748,"Rest of North Island"
"1",65828,0.350387497870891,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"10",2203,0.0117260688128087,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"11",1506,0.00801609606540623,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"12",973,0.00517905808209845,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"13",611,0.00325221427354795,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"14",373,0.00198539431102027,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"15",208,0.00110713677397377,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"16",119,0.000633409981263839,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"17",74,0.000393885198432976,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"18",43,0.00022887923692727,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"19",23,0.00012242377789133,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"2",37055,0.197235351728837,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"20",20,0.000106455459035939,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"21",5,2.66138647589848e-05,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"22",4,2.12910918071879e-05,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"23",5,2.66138647589848e-05,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"24",2,1.06455459035939e-05,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"25",1,5.32277295179697e-06,"1998-01-01","2010-01-01",4383,"Rest of North Island"
"28",1,5.32277295179697e-06,"1998-01-01","2010-01-01",4383,"Rest of North Island"
